ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor(s),Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,CombinedWith,Description
18845,MISC,3020,002,Lecture,"2","Evan Davis, Stephen Zaradich, William Watkins","Tu 1:00pm - 2:50pm","","Applied Leadership in Small Unit Operations","",Open,3,10,0,"","Students will study, practice, and apply the fundamentals of leadership, values & ethics, personal development, and tactics. They will be capable of planning, coordinating, navigating, motivating and leading a twelve person unit in the execution of a tactical mission in a field environment. Instructors will provide continued systematic and specific feedback on students' leader attributes, values and core leader competencies.Prerequisites: Contracted Cadets only"
18834,MISC,3025,001,Laboratory,"1","Evan Davis, Stephen Zaradich, William Watkins","Tu 4:00pm - 6:00pm","","Advanced Applied Military Leadership","",Open,7,29,0,"","Learn the basics of planning and executing situationally based training exercises as the squad, platoon, and company level leaders. Serve as the junior leadership of the cadet battalion. Upon completion, each student is prepared to successfully complete the Leadership Development and Assessment Course at Fort Lewis Washington and to assume primary leadership positions within the battalion; training, mentoring and developing the second year cadets."
18841,MISC,4020,001,Lecture,"2","Elizabeth EatonFerenzi, Evan Davis, -","Fr 10:30am - 12:30pm","","Msn Cmd & Co. Grade Officer","",Open,8,29,0,"","This course expands upon the Cadets' knowledge of mission command and the expectations of a company grade Officer. Cadets experience the duties and responsibilities of a company grade officer by applying the Military Decision Making Process, Army writing style and the principles of the training management. Cadets assume leader and staff positions within the ROTC Battalion and prepare to transition to commissioning as an Army Lieutenant. Prerequisite: Contracted Cadets only"
18847,MISC,4020,002,Lecture,"2","Elizabeth EatonFerenzi, Evan Davis, -","TBA","","Msn Cmd & Co. Grade Officer","",Open,1,10,0,"","This course expands upon the Cadets' knowledge of mission command and the expectations of a company grade Officer. Cadets experience the duties and responsibilities of a company grade officer by applying the Military Decision Making Process, Army writing style and the principles of the training management. Cadets assume leader and staff positions within the ROTC Battalion and prepare to transition to commissioning as an Army Lieutenant. Prerequisite: Contracted Cadets only"
18835,MISC,4025,001,Laboratory,"1","Elizabeth EatonFerenzi, Evan Davis, -","Tu 4:00pm - 6:00pm","","Advanced Applied Military Leadership","",Open,7,29,0,"","Apply advanced planning and executing techniques and procedures in the development, execution and evaluation of situationally based training exercises. Serve as the senior leadership of the cadet battalion. Upon completion, each student is prepared for Army's Basic Leadership Officer Course 2."
18848,MISC,4025,002,Laboratory,"1","Elizabeth EatonFerenzi, Evan Davis, -","TBA","","Advanced Applied Military Leadership","",Open,0,10,0,"","Apply advanced planning and executing techniques and procedures in the development, execution and evaluation of situationally based training exercises. Serve as the senior leadership of the cadet battalion. Upon completion, each student is prepared for Army's Basic Leadership Officer Course 2."
18842,MISC,4993,001,IND,"3","Stephen Zaradich, Elizabeth EatonFerenzi, William Watkins","TBA","","Independent Study in Military History","",Open,4,10,0,"","Independent Study in Military History Prerequisite: Instructor permission required."
16867,MSE,2090,001,Lecture,"3","Kory Burns","TuTh 9:30am - 10:45am","","Introduction to Materials Science","",Open,61,72,0,"","The field of Materials Science drives technological innovations underlying all engineering fields. This course provides a scientific foundation to promote a rigorous understanding of materials from an atomistic to macroscopic viewpoint. Material systems (polymers, metals, ceramics, and electronic) are developed sequentially to provide a framework to explain the fundamental, physical origins of observable and important macro scale properties."
16177,MSE,2090,002,Lecture,"3","Stephen McDonnell","TuTh 11:00am - 12:15pm","","Introduction to Materials Science","",Wait List,72,72,4,"","The field of Materials Science drives technological innovations underlying all engineering fields. This course provides a scientific foundation to promote a rigorous understanding of materials from an atomistic to macroscopic viewpoint. Material systems (polymers, metals, ceramics, and electronic) are developed sequentially to provide a framework to explain the fundamental, physical origins of observable and important macro scale properties."
17118,MSE,2090,003,Lecture,"3","Liheng Cai","TuTh 12:30pm - 1:45pm","","Introduction to Materials Science","",Open,35,48,0,"","The field of Materials Science drives technological innovations underlying all engineering fields. This course provides a scientific foundation to promote a rigorous understanding of materials from an atomistic to macroscopic viewpoint. Material systems (polymers, metals, ceramics, and electronic) are developed sequentially to provide a framework to explain the fundamental, physical origins of observable and important macro scale properties."
20000,MSE,2090,004,Lecture,"3","Jerrold Floro","MoWeFr 2:00pm - 2:50pm","","Introduction to Materials Science","",Open,18,36,0,"","The field of Materials Science drives technological innovations underlying all engineering fields. This course provides a scientific foundation to promote a rigorous understanding of materials from an atomistic to macroscopic viewpoint. Material systems (polymers, metals, ceramics, and electronic) are developed sequentially to provide a framework to explain the fundamental, physical origins of observable and important macro scale properties."
16817,MSE,2200,001,Lecture,"3","Ji Ma","MoWeFr 11:00am - 11:50am","","Introduction to Additive Manufacturing and 3-D Printing","",Open,44,50,10,"","This course introduces state-of-the-art 3D printing and additive manufacturing techniques for metals, polymers, ceramics, and other materials. Students will be familiarized with both the fundamental science and industrial process, and learn critical limitations and current development efforts to resolve existing challenges. The course will develop a basic understanding for future engineers in working with existing additive manufacturing systems."
21055,MSE,2500,001,Lecture,"2","Lynn Mandeltort","MoWe 4:45pm - 5:00pm","","Special Topics in Materials Science and Engineering","Pinball: Materials to Play",Open,6,15,0,"","Special topic courses in Materials Science and Engineering"
16966,MSE,3070,001,Lecture,"3","Bicheng Zhou","TuTh 9:30am - 10:45am","","Kinetics and Phase Transformation in Materials","",Open,18,25,0,"","The course aims to let students learn how to perform the analysis of the key kinetic processes, phase transformations, and the development of microstructure in real materials. We will study the atomic mechanisms of diffusion and the analytical and numerical methods to describe diffusion, kinetics of phase transformations and formation of complex microstructure as defined by the interplay of thermodynamics and kinetics of mass transfer. Pre-requisite: MSE 3050 or Instructor Permission"
16178,MSE,3101,001,Lecture,"3","Jon Ihlefeld","MoWe 1:00pm - 1:50pm","","Materials Science Investigations","",Open,22,25,0,"","The course amplifies topics covered in introductory materials science through laboratory demonstration and experimentation. An understanding of modern instruments and experimental techniques including x-ray diffraction, optical and electron microscopy is gained through lecture and laboratory experience. Experimental determination of the processing, structure, property relationship is emphasized. Laboratory report writing skills are developed. Prerequisite: MSE 2090"
16525,MSE,3101,100,Laboratory,"0","Jon Ihlefeld","Tu 10:00am - 12:00pm","","Materials Science Investigations","",Open,3,4,0,"","The course amplifies topics covered in introductory materials science through laboratory demonstration and experimentation. An understanding of modern instruments and experimental techniques including x-ray diffraction, optical and electron microscopy is gained through lecture and laboratory experience. Experimental determination of the processing, structure, property relationship is emphasized. Laboratory report writing skills are developed. Prerequisite: MSE 2090"
16526,MSE,3101,101,Laboratory,"0","Jon Ihlefeld","Tu 1:00pm - 3:00pm","","Materials Science Investigations","",Closed,4,4,0,"","The course amplifies topics covered in introductory materials science through laboratory demonstration and experimentation. An understanding of modern instruments and experimental techniques including x-ray diffraction, optical and electron microscopy is gained through lecture and laboratory experience. Experimental determination of the processing, structure, property relationship is emphasized. Laboratory report writing skills are developed. Prerequisite: MSE 2090"
16527,MSE,3101,102,Laboratory,"0","Jon Ihlefeld","Tu 3:00pm - 5:00pm","","Materials Science Investigations","",Closed,4,4,0,"","The course amplifies topics covered in introductory materials science through laboratory demonstration and experimentation. An understanding of modern instruments and experimental techniques including x-ray diffraction, optical and electron microscopy is gained through lecture and laboratory experience. Experimental determination of the processing, structure, property relationship is emphasized. Laboratory report writing skills are developed. Prerequisite: MSE 2090"
